Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value
NIFTY,13-Jan-17,25-Jan-17,PE,8950,0,0,0,353.2,0,531.45,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9000,550,603,550,579.05,575,579.05,1696,12195.57,747.57,1550700,-76050,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9050,0,0,0,418.25,0,630.75,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9100,658,699.75,658,674.4,674.4,674.4,16,117.33,8.13,165375,-375,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9150,0,0,0,488.65,0,730.4,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9200,762,796,762,773.35,773.35,773.35,60,449.01,35.01,75750,-75,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9250,0,0,0,564.05,0,830.15,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9300,891.45,891.45,891.45,891.45,891.45,891.45,1,7.64,0.67,30450,-75,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9350,0,0,0,643.65,0,929.95,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9400,0,0,0,971.95,971.95,979.8,0,0,0,31950,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9450,0,0,0,727,0,1029.7,0,0,0,0,0,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9500,1054.3,1090.45,1054.3,1075.05,1078,1075.05,82,650.86,66.61,296025,1425,8400.35
NIFTY,13-Jan-17,25-Jan-17,PE,9550,0,0,0,813.5,0,1129.5,0,0,0,0,0,8400.35
